,충전소명,충전소ID,충전기ID,충전타입,주소,위도,경도,상태갱신일시,최종충전시작,최종충전종료,충전중시작,출력,충전방식,지역코드,이용자제한,이용자제한사유,무료 주차,실시간 상태(1분),0 : 1
3817,교래리새마을회,PI201292,02,02,제주특별자치도 제주시 조천읍 교래3길 98 (교래리),33.431600,126.675000,20220620135752,20220620125755,20220603103124,20220620125755,,,50,,,N,2,2
3818,청지목,PI201294,01,02,제주특별자치도 제주시 조천읍 교래4길 20 (교래리),33.426000,126.673000,20220624075807,20220622193339,20220612170604,20220612135723,,,50,,,N,2,2
3819,대흘이리사무소,PI201298,01,02,"제주특별자치도 제주시 조천읍 곱은달길 19 (대흘리, 대흘2리사무소)",33.514100,126.671000,20220608151204,20220426180441,20220426203127,20220426180441,,,50,,,N,2,2
3820,제주오름승마랜드,PI201299,02,02,제주특별자치도 제주시 조천읍 번영로 1734-15 (선흘리),33.448959,126.713387,20220617163204,20220603150618,20220211111754,20220211100216,,,50,,,N,2,2
3821,열방대학선교훈련원,PI201301,01,02,"제주특별자치도 제주시 조천읍 북흘로 135 (북촌리, 사단법인예수전도단열방선교원)",33.537200,126.702000,20220616054352,20220609000925,20220609002017,20220609000925,,,50,,,N,2,2
3822,열방대학선교훈련원,PI201301,02,02,"제주특별자치도 제주시 조천읍 북흘로 135 (북촌리, 사단법인예수전도단열방선교원)",33.537200,126.702000,20220624112406,20220609003941,20220211122440,20220609003941,,,50,,,N,2,2
3823,안다미로,PI201303,01,02,제주특별자치도 제주시 조천읍 비자림로 648 (교래리),33.436200,126.676000,20220621194927,20220621171242,20220612183558,20220621171242,,,50,,,N,2,2
3824,다락,PI201304,01,02,제주특별자치도 제주시 조천읍 비자림로 658 (교래리),33.436900,126.677000,20220624114719,20211001000000,20211001000000,20211007000000,,,50,,,N,2,2
3825,선흘이리마을회,PI201306,01,02,"제주특별자치도 제주시 조천읍 선진길 7-10 (선흘리, 선흘2리복지회관)",33.459400,126.703000,20220624062242,20220623213440,20220605122630,20220623213440,,,50,,,N,2,2
3826,선흘이리마을회,PI201306,02,02,"제주특별자치도 제주시 조천읍 선진길 7-10 (선흘리, 선흘2리복지회관)",33.459400,126.703000,20220625232424,20220625192425,20220619235406,20220625192425,,,50,,,N,2,2
3827,라마다제주함덕호텔,PI201308,01,02,"제주특별자치도 제주시 조천읍 신북로 470 (함덕리, 제주함덕라마다호텔)",33.543300,126.660000,20220624215408,20220624183602,20220624160002,20220624183602,,,50,,,N,2,2
3828,라마다제주함덕호텔,PI201308,02,02,"제주특별자치도 제주시 조천읍 신북로 470 (함덕리, 제주함덕라마다호텔)",33.543300,126.660000,20220625211350,20220625165120,20220625164309,20220625165120,,,50,,,N,2,2
3829,신촌리사무소,PI201310,01,02,"제주특별자치도 제주시 조천읍 신북로 54 (신촌리, 신촌리사무소)",33.533400,126.620000,20220625183631,20220625151516,20220619220522,20220625151516,,,50,,,N,2,2
3830,신촌리사무소,PI201310,02,02,"제주특별자치도 제주시 조천읍 신북로 54 (신촌리, 신촌리사무소)",33.533400,126.620000,20220625230310,20220625195507,20220625230144,20220625195507,,,50,,,N,2,2
3831,어머니영농조합법인,PI201312,01,02,제주특별자치도 제주시 조천읍 신촌남8길 264-3,33.531533,126.617556,20220624165200,20220624133013,20220624164957,20220624133013,,,50,,,N,2,2
3832,어머니영농조합법인,PI201312,02,02,제주특별자치도 제주시 조천읍 신촌남8길 264-3,33.531533,126.617556,20220508022240,20220316152333,20220316171245,20220316152333,,,50,,,N,2,2
3833,삼육구,PI201314,01,02,제주특별자치도 제주시 조천읍 와흘로 369 (와흘리),33.473200,126.645000,20220625051947,20220624231538,20220618051437,20220624231538,,,50,,,N,2,2
3834,삼육구,PI201314,02,02,제주특별자치도 제주시 조천읍 와흘로 369 (와흘리),33.473200,126.645000,20220624231957,20220624231402,20220624231322,20220624231402,,,50,,,N,2,2
3835,북촌리사무소,PI201316,01,02,"제주특별자치도 제주시 조천읍 일주동로 1514 (북촌리, 북촌리사무소)",33.548100,126.696000,20220617163556,20220528142611,20220528165800,20220528142611,,,50,,,N,2,2
3836,북촌리사무소,PI201316,02,02,"제주특별자치도 제주시 조천읍 일주동로 1514 (북촌리, 북촌리사무소)",33.548100,126.696000,20220617163216,20220530143114,20220530154553,20220530143114,,,50,,,N,2,2
3837,천주교조천성당,PI201318,01,02,"제주특별자치도 제주시 조천읍 조천2길 19 (조천리, 천주교조천성당)",33.533379,126.631225,20220623100324,20220620062227,20220620074239,20220620062227,,,50,,,N,2,2
3838,천주교조천성당,PI201318,02,02,"제주특별자치도 제주시 조천읍 조천2길 19 (조천리, 천주교조천성당)",33.533379,126.631225,20220625055923,20220613093927,20220613122039,20220613093927,,,50,,,N,1,1
3839,조천교회,PI201320,01,02,"제주특별자치도 제주시 조천읍 조와로 10 (조천리, 조천교회)",33.534500,126.636000,20220508022135,20220428151459,20211215142815,20220428151459,,,50,,,N,2,2
3840,조천교회,PI201320,02,02,"제주특별자치도 제주시 조천읍 조와로 10 (조천리, 조천교회)",33.534500,126.636000,20220617163524,20220602110900,20220602111126,20220602110900,,,50,,,N,2,2
3841,아이미제주비치호텔,PI201322,01,02,"제주특별자치도 제주시 조천읍 조함해안로 474 (함덕리, 제주비치)",33.543400,126.663000,20220625163432,20220625155410,20220625162920,20220625155410,,,50,,,N,2,2
3842,아이미제주비치호텔,PI201322,02,02,"제주특별자치도 제주시 조천읍 조함해안로 474 (함덕리, 제주비치)",33.543400,126.663000,20220624060916,20220623224217,20220624060809,20220623224217,,,50,,,N,2,2
3843,스카이라인휴양펜션,PI201324,01,02,제주특별자치도 제주시 축산마을길 40 (노형동),33.4469,126.484,20220624180540,20220624175517,20220614143458,20220624175517,7,단독,50,,,N,2,2
3844,스카이라인휴양펜션,PI201324,02,02,제주특별자치도 제주시 축산마을길 40 (노형동),33.4469,126.484,20220625234327,20220625001047,20220624180455,20220625234028,7,단독,50,,,N,3,3
3845,말이랑흑도새기랑,PI201326,01,02,제주특별자치도 제주시 축산마을길 48 (노형동),33.446600,126.483000,20220624112416,20220619175435,20220611142105,20220618155159,,,50,,,N,2,2
3846,말이랑흑도새기랑,PI201326,02,02,제주특별자치도 제주시 축산마을길 48 (노형동),33.446600,126.483000,20220624190514,20220624121327,20220622222922,20220624121327,,,50,,,N,2,2
3847,이레순복음교회,PI201328,01,02,제주특별자치도 제주시 태성로5길 42-1 (일도이동),33.499600,126.549000,20220617163557,20220518135057,20220202084240,20220201192220,,,50,,,N,2,2
3848,두모리에리조트,PI201329,01,02,제주특별자치도 제주시 한경면 두모11길 52-1,33.959700,126.185000,20220624022839,20220623213016,20220620052523,20220623213016,,,50,,,N,2,2
3849,웃뜨르운영협의회,PI201333,01,02,제주특별자치도 제주시 한경면 연명로 348 (청수리),33.302300,126.259000,20220625222948,20220625220122,20220625222653,20220625220122,,,50,,,N,2,2
3850,웃뜨르운영협의회,PI201333,02,02,제주특별자치도 제주시 한경면 연명로 348 (청수리),33.302300,126.259000,20220615082504,20220615064331,20220614170844,20220615064331,,,50,,,N,2,2
3851,청수지역아동센터,PI201335,01,02,제주특별자치도 제주시 한경면 중산간서로 3481-6 (청수리),33.320600,126.244000,20220611131839,20220320083746,20220320083747,20211007000000,,,50,,,N,2,2
3852,청수지역아동센터,PI201335,02,02,제주특별자치도 제주시 한경면 중산간서로 3481-6 (청수리),33.320600,126.244000,20220508022232,,,,,,50,,,N,9,9
3853,조수일리마을회,PI201340,01,02,"제주특별자치도 제주시 한경면 홍수암로 565 (조수리, 조수리복지회관)",33.337200,126.228000,20220624153544,20220624144636,20220624153246,20220624144636,,,50,,,N,2,2
3854,조수일리마을회,PI201340,02,02,"제주특별자치도 제주시 한경면 홍수암로 565 (조수리, 조수리복지회관)",33.337200,126.228000,20220624124219,20220624080734,20220622174645,20220624080734,,,50,,,N,2,2
3855,노형골프클럽,PI201342,01,02,제주특별자치도 제주시 한라대학로 114 (노형동),33.476000,126.483000,20220622154848,20220622132909,20220621164528,20220622132909,,,50,,,N,2,2
3856,노형골프클럽,PI201342,02,02,제주특별자치도 제주시 한라대학로 114 (노형동),33.476000,126.483000,20220625112302,20220625101422,20220625111949,20220625101422,,,50,,,N,2,2
3857,한림정낭장례식장,PI201346,01,02,"제주특별자치도 제주시 한림읍 명랑로 76 (한림리, 한림탐라장례식장)",33.412800,126.272000,20220624050629,20220509234345,20220510011758,20220509234345,,,50,,,N,2,2
3858,한림정낭장례식장,PI201346,02,02,"제주특별자치도 제주시 한림읍 명랑로 76 (한림리, 한림탐라장례식장)",33.412800,126.272000,20220624170944,20220624141146,20220507123844,20220624141146,,,50,,,N,2,2
3859,명월리마을회,PI201348,01,02,"제주특별자치도 제주시 한림읍 명월로 71 (명월리, 명월리사무소)",33.387000,126.267000,20220623151123,20220623110659,20220623150859,20220623110659,,,50,,,N,2,2
3860,스웨덴호스텔,PI201349,01,02,제주특별자치도 제주시 한림읍 명재로 100-47 (협재리),33.390900,126.260000,20220624092632,20220502212149,20220502212851,20220502212149,,,50,,,N,2,2
3861,스웨덴호스텔,PI201349,02,02,제주특별자치도 제주시 한림읍 명재로 100-47 (협재리),33.390900,126.260000,20220508022221,20220502210242,20220502212024,20220502210242,,,50,,,N,2,2
3862,용포리새마을회,PI201351,01,02,"제주특별자치도 제주시 한림읍 월계로 21 (옹포리, 옹포리사무소)",33.403000,126.255000,20220625194154,20220625193752,20220624202324,20220625193752,,,50,,,N,3,3
3863,용포리새마을회,PI201351,02,02,"제주특별자치도 제주시 한림읍 월계로 21 (옹포리, 옹포리사무소)",33.403000,126.255000,20220623155449,20220623140035,20220623154946,20220623140035,,,50,,,N,2,2
3864,월령리사무소,PI201353,01,02,"제주특별자치도 제주시 한림읍 월령1길 11 (월령리, 월령리사무소)",33.375900,126.216000,20220622114453,20220622104833,20220622114055,20220622104833,,,50,,,N,2,2
3865,상대리마을회,PI201354,01,02,제주특별자치도 제주시 한림읍 중산간서로 4950 (상대리),33.407300,126.293000,20220623215339,20220623190500,20220623215005,20220623190500,,,50,,,N,2,2
3866,한림이리새마을회,PI201355,01,02,"제주특별자치도 제주시 한림읍 한림남길 6 (한림리, 한림2리복지회관)",33.411500,126.269000,20220625213144,20220625173307,20220416171524,20220625173307,,,50,,,N,2,2
3867,대한예수교한림교회,PI201356,01,02,"제주특별자치도 제주시 한림읍 한림로14길 13 (한림리, 한림교회)",33.415900,126.266000,20220622203324,20220622192346,20220622203106,20220622192346,,,50,,,N,2,2
3868,대한예수교한림교회,PI201356,02,02,"제주특별자치도 제주시 한림읍 한림로14길 13 (한림리, 한림교회)",33.415900,126.266000,20220624152055,20220624133019,20220622131252,20220624133019,,,50,,,N,2,2
3869,한수리새마을회,PI201358,01,02,"제주특별자치도 제주시 한림읍 한림로 739 (한수리, 한수리사무소)",33.420900,126.264000,20220617163531,20220321131714,20220114172232,20220114170751,,,50,,,N,2,2
3870,한수리새마을회,PI201358,02,02,"제주특별자치도 제주시 한림읍 한림로 739 (한수리, 한수리사무소)",33.420900,126.264000,20220624101541,20220518083758,20220427194608,20220427163705,,,50,,,N,2,2
3871,한사랑지역아동센터,PI201360,01,02,제주특별자치도 제주시 한림읍 명랑남동길 25 (한림리),33.416900,126.274000,20220508022121,20211231233459,20211231233500,20211007000000,,,50,,,N,2,2
3872,한사랑지역아동센터,PI201360,02,02,제주특별자치도 제주시 한림읍 명랑남동길 25 (한림리),33.416900,126.274000,20220520153502,20211231233439,20220101002647,20211231233439,,,50,,,N,2,2
3873,동명새마을회,PI201364,01,02,"제주특별자치도 제주시 한림읍 한림중앙로 62 (동명리, 동명리사무소)",33.409300,126.266000,20220625211327,20220625163742,20220625154502,20220625163742,,,50,,,N,2,2
3874,동명새마을회,PI201364,02,02,"제주특별자치도 제주시 한림읍 한림중앙로 62 (동명리, 동명리사무소)",33.409300,126.266000,20220625200312,20220625170714,20220625200027,20220625170714,,,50,,,N,2,2
3875,대림리새마을회,PI201366,01,02,"제주특별자치도 제주시 한림읍 한수풀로 180 (대림리, 대림리사무소)",33.422466,126.281061,20220616071026,20220616000231,20220527155429,20220616000231,,,50,,,N,2,2
3876,대림리새마을회,PI201366,02,02,"제주특별자치도 제주시 한림읍 한수풀로 180 (대림리, 대림리사무소)",33.422466,126.281061,20220624112742,20220623192747,20220624001640,20220623192747,,,50,,,N,2,2
3877,한림성당,PI201368,01,02,"제주특별자치도 제주시 한림읍 한수풀로 20 (한림리, 천주교한림성당)",33.417700,126.265000,20220624061542,20220623232307,20220624061308,20220623232307,,,50,,,N,2,2
3878,수원종합씽크,PI201369,01,02,제주특별자치도 제주시 한림읍 한수풀로 97 (대림리),33.420500,126.272000,20220617163531,20211110163428,20211110163536,20211007000000,,,50,,,N,2,2
3879,마린뷰펜션,PI201370,01,02,제주특별자치도 제주시 한림읍 협재3길 9 (협재리),33.398400,126.245000,20220624112421,20220427153653,20220427165504,20220427153653,,,50,,,N,2,2
3880,마린뷰펜션,PI201370,02,02,제주특별자치도 제주시 한림읍 협재3길 9 (협재리),33.398400,126.245000,20220521005803,20220520212517,20220520132919,20220520212517,,,50,,,N,2,2
3881,태윤탁구클럽,PI201372,01,02,제주특별자치도 제주시 황사평6길 9 (화북이동),33.497100,126.556000,20220621073835,20220610194754,20220610221309,20220610194754,,,50,,,N,2,2
3882,태윤탁구클럽,PI201372,02,02,제주특별자치도 제주시 황사평6길 9 (화북이동),33.497100,126.556000,20220625165523,20220625130833,20220617215700,20220625130833,,,50,,,N,2,2
3883,꿈꾸는노마드,PI201377,01,02,제주특별자치도 서귀포시 선반로 54 (강정동),33.241600,126.500000,20220624112339,20220614220021,20220613111152,20220614220021,,,50,,,N,2,2
3884,무릉이리마을회,PI201378,01,02,"제주특별자치도 서귀포시 대정읍 중산간서로 2868 (무릉리, 무릉2리사무소)",33.274800,126.235000,20220625223344,20220625180409,20220619191637,20220625180409,,,50,,,N,2,2
3885,무릉이리마을회,PI201378,02,02,"제주특별자치도 서귀포시 대정읍 중산간서로 2868 (무릉리, 무릉2리사무소)",33.274800,126.235000,20220624181236,20220624144123,20220624140234,20220624144123,,,50,,,N,2,2
3886,신평리마을회,PI201380,01,02,"제주특별자치도 서귀포시 대정읍 중산간서로 2610 (신평리, 신평리사무소)",33.265300,126.259000,20220625152517,20220625150658,20220625152343,20220625150658,,,50,,,N,2,2
3887,빅토르투자개발,PI201381,01,02,제주특별자치도 서귀포시 516로277번길 45 (토평동),33.279500,126.582000,20220619161156,20220619144939,20220619161107,20220619144939,,,50,,,N,2,2
3888,빅토르투자개발,PI201381,02,02,제주특별자치도 서귀포시 516로277번길 45 (토평동),33.279500,126.582000,20220625051907,20220619144910,20220618000711,20220617200900,,,50,,,N,2,2
3889,빅토르투자개발,PI201381,03,02,제주특별자치도 서귀포시 516로277번길 45 (토평동),33.279500,126.582000,20220625213508,20220625172622,20220625213137,20220625172622,,,50,,,N,2,2
3890,빅토르투자개발,PI201381,04,02,제주특별자치도 서귀포시 516로277번길 45 (토평동),33.279500,126.582000,20220620163434,20220620160543,20220620163325,20220620160543,,,50,,,N,2,2
3891,뉴월드골프타운,PI201387,01,02,"제주특별자치도 서귀포시 중산간서로 30 (강정동, 뉴월드 골프타운)",33.261581,126.506938,20220624112420,20220622000606,20220619175451,20220622000606,,,50,,,N,2,2
3892,뉴월드골프타운,PI201387,02,02,"제주특별자치도 서귀포시 중산간서로 30 (강정동, 뉴월드 골프타운)",33.261581,126.506938,20220624113609,20220406093535,20220406111640,20220406093535,,,50,,,N,2,2
3893,주식회사선샤인,PI201391,01,02,"제주특별자치도 서귀포시 남성중로 135 (서홍동, 파크선샤인제주)",33.243600,126.554000,20220625222630,20220625210623,20220625222312,20220625210623,,,50,,,N,2,2
3894,주식회사선샤인,PI201391,02,02,"제주특별자치도 서귀포시 남성중로 135 (서홍동, 파크선샤인제주)",33.243600,126.554000,20220625213131,20220625183613,20220625183138,20220625183613,,,50,,,N,2,2
3895,풍경호텔,PI201393,01,02,제주특별자치도 서귀포시 남성중로 147 (서홍동),33.244924,126.553442,20220621105857,20220621084331,20220621105630,20220621084331,,,50,,,N,2,2
3896,풍경호텔,PI201393,02,02,제주특별자치도 서귀포시 남성중로 147 (서홍동),33.244924,126.553442,20220624101521,20220624090307,20220624101059,20220624090307,,,50,,,N,2,2
3897,세계유산본부,PI201397,01,02,제주특별자치도 서귀포시 대정읍 추사로 44 (안성리),33.249930,126.278254,20220624115517,20220621112449,20220621114142,20220621112449,,,50,,,N,2,2
3898,세계유산본부,PI201397,02,02,제주특별자치도 서귀포시 대정읍 추사로 44 (안성리),33.249930,126.278254,20220624165215,20220624142757,20220624164501,20220624142757,,,50,,,N,2,2
3899,세계유산본부,PI201397,03,02,제주특별자치도 서귀포시 대정읍 추사로 44 (안성리),33.249930,126.278254,20220624174358,20220624171339,20220624173951,20220624171339,,,50,,,N,2,2
3900,인성리사무실,PI201400,01,02,"제주특별자치도 서귀포시 대정읍 향교로75번길 60 (인성리, 인성리사무소)",33.247700,126.280000,20220624112332,20220618104147,20220603000427,20220602194706,,,50,,,N,2,2
3901,한빛분향소,PI201403,01,02,제주특별자치도 서귀포시 장수로 36 (동홍동),33.256500,126.564000,20220625060656,20220624152118,20220622045207,20220624152118,,,50,,,N,2,2
3902,서귀포교회,PI201404,01,02,"제주특별자치도 서귀포시 동홍로 56 (동홍동, 서귀포교회)",33.253492,126.568082,20220625205839,20220625195701,20220605214020,20220625195701,,,50,,,N,2,2
3903,서귀포교회,PI201404,02,02,"제주특별자치도 서귀포시 동홍로 56 (동홍동, 서귀포교회)",33.253492,126.568082,20220625034719,20220625011450,20220622174232,20220625011450,,,50,,,N,2,2
3904,샤뜰레펜션,PI201417,01,02,제주특별자치도 서귀포시 서호호근로 20 (서호동),33.248300,126.529000,20220624112721,20220314084756,20220314121931,20220314084756,,,50,,,N,2,2
3905,샤뜰레펜션,PI201417,02,02,제주특별자치도 서귀포시 서호호근로 20 (서호동),33.248300,126.529000,20220530120901,20220530085256,20220516122447,20220530085256,,,50,,,N,2,2
3906,휴마루 호스텔 카페,PI201419,01,02,"제주특별자치도 서귀포시 중산간동로8183번길 16 (서홍동, 휴마루호스텔)",33.261281,126.542718,20220624112334,20220617163126,20220617003609,20220617003717,,,50,,,N,2,2
3907,휴마루 호스텔 카페,PI201419,02,02,"제주특별자치도 서귀포시 중산간동로8183번길 16 (서홍동, 휴마루호스텔)",33.261281,126.542718,20220624112334,20220617112523,20220617113130,20220617112523,,,50,,,N,2,2
3908,성산포 성당,PI201421,01,02,제주특별자치도 서귀포시 성산읍 고성오조로 120 (오조리),33.454217,126.913783,20220623173215,20220623132643,20220622200539,20220623132643,,,50,,,N,2,2
3909,성산포 성당,PI201421,02,02,제주특별자치도 서귀포시 성산읍 고성오조로 120 (오조리),33.454217,126.913783,20220625223347,20220625202753,20220625223151,20220625202753,,,50,,,N,2,2
3910,지에스 수산삼거리점,PI201425,01,02,제주특별자치도 서귀포시 성산읍 서성일로 1029 (수산리),33.443587,126.888667,20220623055937,20220623004130,20220616142524,20220623004130,,,50,,,N,2,2
3911,주식회사 어라운드폴리,PI201427,01,02,제주특별자치도 서귀포시 성산읍 서성일로 433 (난산리),33.414880,126.836329,20220623214946,20220623180951,20220623104019,20220623180951,,,50,,,N,2,2
3912,주식회사 어라운드폴리,PI201427,02,02,제주특별자치도 서귀포시 성산읍 서성일로 433 (난산리),33.414880,126.836329,20220623234424,20220623202306,20220622213023,20220623202306,,,50,,,N,2,2
3913,브리즈베이호텔,PI201429,01,02,제주특별자치도 서귀포시 성산읍 성산등용로 42 (성산리),33.466553,126.930762,20220616012943,20220615215105,20220615214348,20220615215105,,,50,,,N,2,2
3914,신풍지역아동센터,PI201430,01,02,제주특별자치도 서귀포시 성산읍 신풍상동로14번길 6 (신풍리),33.361686,126.834367,20220624233820,20220624200556,20220622171256,20220624200556,,,50,,,N,2,2
3915,신풍리 사무소,PI201431,01,02,"제주특별자치도 서귀포시 성산읍 풍천로 227 (신풍리, 신풍리사무소)",33.361184,126.835474,20220617163546,20220520142640,20220510183654,20220325151952,,,50,,,N,2,2
3916,신풍리 사무소,PI201431,02,02,"제주특별자치도 서귀포시 성산읍 풍천로 227 (신풍리, 신풍리사무소)",33.361184,126.835474,20220617163204,20220606191354,20220606215326,20220606191354,,,50,,,N,2,2
3917,주식회사아름다운리조트,PI201433,01,02,제주특별자치도 서귀포시 성산읍 해맞이해안로 2644 (시흥리),33.475199,126.910048,20220626000056,20220625200306,20220621205110,20220625200306,,,50,,,N,2,2
3918,서귀포시 산림조합,PI201434,01,02,제주특별자치도 서귀포시 안덕면 신화역사로 545-14 (동광리),33.311378,126.346537,20220621211430,20220621065149,20220621065150,20220319143729,,,50,,,N,2,2
3919,서귀포시 산림조합,PI201434,02,02,제주특별자치도 서귀포시 안덕면 신화역사로 545-14 (동광리),33.311378,126.346537,20220623165734,20220623165152,20220623165315,20220623165152,,,50,,,N,2,2
3920,에스케이핀스크주식회사,PI201436,01,02,제주특별자치도 서귀포시 안덕면 산록남로 863 (상천리),33.314400,126.393000,20220508022211,,,,,,50,,,N,9,9
3921,에스케이핀스크주식회사,PI201436,02,02,제주특별자치도 서귀포시 안덕면 산록남로 863 (상천리),33.314400,126.393000,20220508022211,,,,,,50,,,N,9,9
3922,서귀포시 축협,PI201438,01,02,제주특별자치도 서귀포시 안덕면 중산간서로 1914-11 (서광리),33.291111,126.318436,20220624112820,20220504010901,20220504011456,20220504010901,,,50,,,N,2,2
3923,서귀포시 축협,PI201438,02,02,제주특별자치도 서귀포시 안덕면 중산간서로 1914-11 (서광리),33.291111,126.318436,20220625124056,20220625095805,20220623215826,20220625095805,,,50,,,N,2,2
3924,상예일동 마을회관,PI201440,01,02,"제주특별자치도 서귀포시 예래로144번길 42 (상예동, 상예1복지회관)",33.248700,126.390000,20220625085955,20220623195115,20220601051056,20220623195115,,,50,,,N,1,1
3925,상예일동 마을회관,PI201440,02,02,"제주특별자치도 서귀포시 예래로144번길 42 (상예동, 상예1복지회관)",33.248700,126.390000,20220625222951,20220625222318,20220621213659,20220625222318,,,50,,,N,2,2
3926,상예2동복지타운,PI201449,01,02,제주특별자치도 서귀포시 존제로 10,33.265600,126.377000,20220623210555,20220623182246,20220623162725,20220623182246,,,50,,,N,2,2
3927,중문스테이,PI201450,01,02,제주특별자치도 서귀포시 중문관광로 288 (대포동),33.245900,126.429000,20220617231854,20220617212333,20220617194133,20220617212333,,,50,,,N,2,2
3928,중문스테이,PI201450,02,02,제주특별자치도 서귀포시 중문관광로 288 (대포동),33.245900,126.429000,20220608151536,20220605165823,20220605182249,20220605165823,,,50,,,N,2,2
3929,제주에코스위츠,PI201452,01,02,제주특별자치도 서귀포시 중문상로 207-13 (중문동),33.265400,126.428000,20220617163530,20220612214713,20220612234636,20220612214713,,,50,,,N,2,2
3930,제주에코스위츠,PI201452,02,02,제주특별자치도 서귀포시 중문상로 207-13 (중문동),33.265400,126.428000,20220621233210,20220621204624,20220621165554,20220621204624,,,50,,,N,2,2
3931,제이하우스,PI201454,01,02,"제주특별자치도 서귀포시 중산간서로 241 (강정동, JJHOUSE)",33.260823,126.485571,20220616231228,20220616194726,20220520041415,20220616194726,,,50,,,N,2,2
3932,제이하우스,PI201454,02,02,"제주특별자치도 서귀포시 중산간서로 241 (강정동, JJHOUSE)",33.260823,126.485571,20220615020657,20220614213023,20220614212554,20220614213023,,,50,,,N,2,2
3933,남쪽나라빌,PI201457,01,02,"제주특별자치도 서귀포시 천제연로 133-1 (중문동, 남쪽나라펜션)",33.254107,126.419757,20220623015434,20220622182850,20220604221556,20220622182850,,,50,,,N,2,2
3934,남쪽나라빌,PI201457,02,02,"제주특별자치도 서귀포시 천제연로 133-1 (중문동, 남쪽나라펜션)",33.254107,126.419757,20220617163540,20220609194419,20220429145122,20220609194419,,,50,,,N,2,2
3935,펠리체리조트,PI201463,01,02,제주특별자치도 서귀포시 태평로 111 (호근동),33.244321,126.535072,20220621224931,20220621201644,20220621185533,20220621201644,,,50,,,N,2,2
3936,펠리체리조트,PI201463,02,02,제주특별자치도 서귀포시 태평로 111 (호근동),33.244321,126.535072,20220625222253,20220625210200,20220625205922,20220625210200,,,50,,,N,2,2
3937,오렌지호스텔,PI201465,01,02,제주특별자치도 서귀포시 태평로335번길 3 (서귀동),33.247171,126.557378,20220617163537,20220614172558,20220602002733,20220614172558,,,50,,,N,2,2
3938,오렌지호스텔,PI201465,02,02,제주특별자치도 서귀포시 태평로335번길 3 (서귀동),33.247171,126.557378,20220623040113,20220622230548,20220603210903,20220622230548,,,50,,,N,2,2
3939,록샤인빌파크컨크리클럽,PI201468,01,02,"제주특별자치도 서귀포시 표선면 가시로 384 (가시리, 샤인빌골프장)",33.345361,126.788144,20220624102834,20220622071333,20220622122142,20220622071333,,,50,,,N,2,2
3940,록샤인빌파크컨크리클럽,PI201468,02,02,"제주특별자치도 서귀포시 표선면 가시로 384 (가시리, 샤인빌골프장)",33.345361,126.788144,20220624112353,20220619074323,20220619133106,20220619074323,,,50,,,N,2,2
3941,록샤인빌파크컨크리클럽,PI201468,03,02,"제주특별자치도 서귀포시 표선면 가시로 384 (가시리, 샤인빌골프장)",33.345361,126.788144,20220617163159,20220615103614,20220531173404,20220604133419,,,50,,,N,2,2
3942,패밀리펜션,PI201473,01,02,제주특별자치도 서귀포시 표선면 번영로 3340 (하천리),33.350449,126.823740,20220624092603,20220601200749,20220601232959,20220601200749,,,50,,,N,2,2
3943,패밀리펜션,PI201473,02,02,제주특별자치도 서귀포시 표선면 번영로 3340 (하천리),33.350449,126.823740,20220617163151,20220613194759,20220605221535,20220613194759,,,50,,,N,2,2
3944,고금삼계탕,PI201475,01,02,제주특별자치도 서귀포시 표선면 번영로3428번길 7,33.350449,126.823740,20220527054811,20220510165948,20220510170124,20211007000000,,,50,,,N,2,2
3945,고금삼계탕,PI201475,02,02,제주특별자치도 서귀포시 표선면 번영로3428번길 7,33.350449,126.823740,20220625052958,20220603173751,20220603190122,20220603173751,,,50,,,N,2,2
3946,제주통나무휴야펜션,PI201479,01,02,"제주특별자치도 서귀포시 표선면 번영로 3328 (하천리, 제주통나무펜션)",33.351125,126.823788,20220625031224,20220510181622,20220510181753,20220510181622,,,50,,,N,2,2
